Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments
Spring ,02/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2084.6,0.6%,13,0.72,10,5,370.00,84,11,2
Spring ,03/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1680.6,0.7%,12,0.91,11,5,330.00,46,6,1
Spring ,04/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,973,0.6%,5,0.16,1,1,56.00,23,0,0
Spring ,05/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1348.6,0.7%,9,0.96,8,6,360.00,78,9,4
Spring ,06/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,941.6,0.6%,6,1.16,7,2,100.00,34,12,4
Spring ,07/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1709.8,0.6%,10,0.61,6,4,276.00,23,5,1
Spring ,08/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,908.2,0.6%,6,0.78,4,2,150.00,36,8,0
Spring ,09/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1147.6,1.1%,13,0.77,10,6,390.00,41,3,5
Spring ,10/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1167.6,0.7%,8,0.93,7,2,110.00,50,0,3
Spring ,11/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1907.8,0.7%,12,0.63,8,1,42.00,37,15,1
Spring ,12/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2002,0.6%,12,0.53,6,5,170.00,76,18,2
Spring ,13/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1298.6,0.4%,6,0.46,3,1,56.00,32,2,1
Spring ,14/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1199.6,0.5%,6,0.90,6,1,57.00,61,14,2
Spring ,15/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2032,0.7%,14,0.60,8,6,462.00,30,5,5
Spring ,16/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1429.8,0.2%,3,0.03,0,6,396.00,74,3,5
Spring ,17/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1348,1.0%,13,1.11,15,2,96.00,55,6,7
Spring ,18/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1491.8,1.0%,15,0.55,8,5,255.00,19,8,4
Spring ,19/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2096.6,1.0%,21,0.11,2,1,70.00,50,3,2
Spring ,20/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,995.2,0.2%,2,0.37,1,5,195.00,30,0,6
Spring ,21/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1863,0.7%,12,1.12,14,2,98.00,61,11,2
Spring ,22/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2010.4,1.1%,21,0.89,19,3,120.00,67,14,7
Spring ,23/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1288.4,0.5%,6,1.14,7,5,215.00,30,12,5
Spring ,24/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1712.4,0.6%,9,0.08,1,6,264.00,68,6,4
Spring ,25/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1234.2,1.1%,13,0.91,12,6,228.00,41,2,3
Spring ,26/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1677.2,0.6%,10,0.61,6,5,150.00,68,14,1
Spring ,27/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1807.4,0.6%,10,0.73,8,3,147.00,41,12,4
Spring ,28/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,945.8,0.8%,8,0.38,3,6,474.00,30,5,1
Spring ,29/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,893.8,0.5%,4,0.11,0,1,46.00,68,15,3
Spring ,30/04/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1766.2,0.8%,14,0.97,13,5,295.00,14,8,2
Spring ,01/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1140.2,0.8%,9,0.11,1,1,51.00,76,3,3
Spring ,02/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1304,0.9%,12,0.70,8,5,380.00,67,8,2
Spring ,03/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1587.4,0.7%,11,0.15,2,3,213.00,32,12,2
Spring ,04/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,878.2,1.0%,9,0.55,5,2,134.00,70,8,4
Spring ,05/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1131,0.6%,7,0.63,4,4,204.00,58,6,2
Spring ,06/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1833.4,1.3%,23,0.67,15,4,292.00,59,2,4
Spring ,07/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1862.6,0.7%,14,1.04,14,4,136.00,22,9,2
Spring ,08/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1688,0.9%,16,0.90,14,1,43.00,47,3,1
Spring ,09/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1364.2,0.8%,11,0.57,6,6,312.00,31,0,2
Spring ,10/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1548.6,0.8%,13,0.02,0,3,141.00,41,17,3
Spring ,11/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1478.6,0.6%,8,0.36,3,1,46.00,66,11,1
Spring ,12/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1856.4,0.9%,16,0.86,14,5,185.00,30,5,1
Spring ,13/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1706,0.3%,5,0.04,0,3,177.00,61,8,3
Spring ,14/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1071.6,0.4%,4,0.01,0,6,276.00,54,17,1
Spring ,15/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1944.4,0.6%,12,0.38,5,6,216.00,17,21,3
Spring ,16/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2191,0.3%,7,0.52,3,4,140.00,48,17,2
Spring ,17/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1066.2,0.6%,7,0.21,1,5,325.00,37,3,3
Spring ,18/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1983.6,0.7%,14,0.68,9,1,45.00,32,9,0
Spring ,19/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2173.8,0.5%,11,0.38,4,6,246.00,67,2,6
Spring ,20/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,780.6,0.2%,1,1.02,2,1,48.00,16,11,0
Spring ,21/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1004.8,0.8%,8,0.26,2,6,228.00,84,8,5
Spring ,22/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1756.6,0.5%,9,0.05,0,1,49.00,54,14,3
Spring ,23/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1758.6,0.6%,10,0.54,5,4,164.00,29,2,4
Spring ,24/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1223.4,0.7%,9,0.87,7,4,320.00,34,15,6
Spring ,25/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,821.2,1.0%,8,0.49,4,6,354.00,56,6,4
Spring ,26/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1021.8,1.3%,13,0.32,4,5,385.00,40,6,2
Spring ,27/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1001.6,0.7%,7,0.80,5,1,62.00,38,11,4
Spring ,28/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2108,0.7%,14,1.05,15,4,300.00,64,12,3
Spring ,29/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,913.6,0.7%,7,0.29,2,5,205.00,68,5,6
Spring ,30/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1289,0.8%,11,0.05,1,2,106.00,80,20,5
Spring ,31/05/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1645.6,0.6%,10,0.47,5,6,300.00,22,17,4
Summer ,01/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1553.2,0.6%,10,1.11,11,4,290.00,50,14,4
Summer ,02/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,962.4,0.3%,3,0.80,2,1,122.00,36,9,8
Summer ,03/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,902.3,0.6%,5,0.21,1,0,30.00,48,9,11
Summer ,04/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1830,0.8%,15,1.30,20,5,386.00,77,26,8
Summer ,05/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1092.2,0.7%,7,0.21,2,4,299.00,73,17,2
Summer ,06/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1185.9,0.7%,9,0.54,5,3,131.00,80,3,1
Summer ,07/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1484.9,0.6%,9,0.60,5,1,105.00,31,8,5
Summer ,08/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,953.1,0.7%,7,0.93,6,4,275.00,65,21,4
Summer ,09/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,764.6,0.8%,6,0.64,4,5,379.00,49,18,10
Summer ,10/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1631.4,0.5%,8,1.12,10,0,19.00,86,23,1
Summer ,11/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1448.3,0.9%,13,0.49,6,1,37.00,49,15,0
Summer ,12/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1023.8,1.0%,10,0.74,8,1,123.00,43,11,5
Summer ,13/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,947.6,0.6%,6,0.25,1,2,167.00,59,21,1
Summer ,14/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1519.8,0.4%,7,0.65,4,1,30.00,36,24,2
Summer ,15/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1205.1,0.4%,5,0.25,1,3,60.00,50,6,8
Summer ,16/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1414.3,0.4%,6,0.19,1,5,166.00,91,23,4
Summer ,17/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1116,0.4%,5,1.20,5,4,203.00,52,21,0
Summer ,18/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1148.2,0.8%,9,0.53,5,2,173.00,88,8,3
Summer ,19/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1687.9,0.6%,10,0.69,7,2,171.00,74,9,2
Summer ,20/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1439.9,0.5%,7,1.20,8,4,132.00,22,8,11
Summer ,21/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,597.1,0.3%,2,0.20,0,2,63.00,77,14,8
Summer ,22/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1171.1,0.6%,7,0.77,6,4,163.00,98,2,3
Summer ,23/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1329.6,0.2%,3,0.38,1,1,42.00,94,18,1
Summer ,24/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1167,0.6%,7,0.91,6,3,78.00,92,3,12
Summer ,25/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1387.1,0.4%,5,0.25,1,0,8.00,64,24,6
Summer ,26/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1275.9,0.6%,8,0.93,7,3,249.00,42,9,8
Summer ,27/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1506.7,0.5%,7,0.30,2,1,69.00,82,23,0
Summer ,28/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,925.8,0.4%,4,0.92,3,4,135.00,96,17,10
Summer ,29/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1469.9,0.8%,11,0.52,6,4,174.00,60,8,1
Summer ,30/06/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1366.2,0.6%,8,0.37,3,5,297.00,78,0,4
Summer ,01/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,975.8,0.6%,6,1.12,7,4,249.00,54,5,6
Summer ,02/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1111.4,0.3%,3,0.73,2,2,90.00,92,15,8
Summer ,03/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,663.6,0.6%,4,0.57,2,3,126.00,64,11,4
Summer ,04/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1525.9,0.8%,12,0.22,3,1,54.00,49,5,2
Summer ,05/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1509.1,0.7%,10,0.41,4,2,74.00,96,0,8
Summer ,06/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1329.7,0.4%,5,0.29,1,0,16.00,65,0,3
Summer ,07/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1389.4,0.9%,12,0.73,9,1,61.00,43,20,3
Summer ,08/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1299.3,0.5%,7,1.11,7,1,61.00,88,21,4
Summer ,09/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1379.6,1.0%,14,1.01,14,5,134.00,28,2,4
Summer ,10/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,848.2,0.4%,3,0.80,3,0,10.00,48,21,1
Summer ,11/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1031.5,0.3%,3,0.35,1,3,203.00,67,6,7
Summer ,12/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,846,1.0%,9,0.30,3,2,177.00,79,18,7
Summer ,13/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1885.3,0.4%,7,1.11,8,0,29.00,44,12,2
Summer ,14/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1645.1,0.5%,9,0.08,1,0,20.00,34,0,4
Summer ,15/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1350.5,0.6%,8,1.19,9,0,9.00,79,8,8
Summer ,16/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,740.6,0.6%,5,1.16,5,0,36.00,65,5,7
Summer ,17/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,933,0.1%,1,0.60,1,4,310.00,90,23,1
Summer ,18/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,873.7,0.8%,7,0.41,3,0,30.00,58,0,3
Summer ,19/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1457.8,0.6%,8,1.13,9,4,317.00,71,11,5
Summer ,20/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1408.1,1.0%,14,0.44,6,4,104.00,61,0,4
Summer ,21/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,819.3,0.2%,2,0.28,0,5,341.00,47,6,4
Summer ,22/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1238.2,0.4%,5,0.27,1,4,116.00,62,15,2
Summer ,23/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1026.2,0.3%,3,0.38,1,0,10.00,76,2,4
Summer ,24/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1041.8,0.4%,4,0.63,2,4,280.00,67,5,1
Summer ,25/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1198.3,0.7%,9,0.76,7,4,179.00,94,21,0
Summer ,26/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,882.3,0.4%,4,0.84,3,4,151.00,55,2,0
Summer ,27/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1678.6,0.6%,10,0.34,4,3,160.00,53,9,1
Summer ,28/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,994,0.4%,4,1.12,4,4,261.00,83,23,2
Summer ,29/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,809.4,0.4%,3,0.83,3,5,198.00,80,0,3
Summer ,30/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1059.2,0.7%,7,1.22,9,5,432.00,84,12,5
Summer ,31/07/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1268.4,0.9%,11,1.14,12,4,284.00,84,18,3
Summer ,01/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1089,0.4%,4,0.65,3,3,145.00,36,17,6
Summer ,02/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1507.4,0.6%,9,1.00,9,4,246.00,79,6,0
Summer ,03/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,898.2,0.4%,4,1.28,5,0,30.00,95,15,5
Summer ,04/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1133.5,0.6%,7,1.26,9,4,139.00,66,21,9
Summer ,05/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1186.1,0.3%,4,0.81,3,2,136.00,46,11,6
Summer ,06/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1240,0.5%,6,0.61,4,1,75.00,41,11,10
Summer ,07/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1267.2,0.5%,6,0.34,2,2,96.00,90,11,6
Summer ,08/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1005.4,0.6%,6,1.00,6,3,203.00,43,20,1
Summer ,09/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1506.9,0.8%,12,0.88,11,1,52.00,58,15,2
Summer ,10/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1383.4,0.7%,10,1.19,12,3,209.00,92,3,5
Summer ,11/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1028,0.8%,8,1.24,10,2,171.00,54,12,8
Summer ,12/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,782.3,0.5%,4,0.56,2,5,212.00,74,17,7
Summer ,13/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,881.9,1.0%,9,1.25,11,2,181.00,66,21,6
Summer ,14/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1383.1,0.5%,7,0.74,6,4,314.00,86,15,2
Summer ,15/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1658.8,0.2%,4,0.10,0,3,238.00,38,20,1
Summer ,16/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1641.4,0.9%,14,0.76,11,3,216.00,82,9,1
Summer ,17/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1232.4,0.2%,3,0.28,1,2,175.00,60,17,5
Summer ,18/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1150.8,0.8%,10,1.07,10,1,14.00,53,8,6
Summer ,19/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1518.7,0.5%,8,0.08,1,5,124.00,88,11,7
Summer ,20/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1521.5,0.6%,9,0.80,7,4,301.00,74,9,7
Summer ,21/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1754.8,0.3%,6,1.18,7,0,9.00,70,5,5
Summer ,22/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1321.7,0.8%,11,0.52,5,5,314.00,73,26,10
Summer ,23/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1173.8,1.0%,11,0.51,6,1,73.00,96,17,2
Summer ,24/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1157.8,0.7%,8,0.98,8,4,190.00,58,8,6
Summer ,25/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,987,0.6%,6,0.35,2,1,47.00,35,24,7
Summer ,26/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1603.7,0.5%,8,0.64,5,3,205.00,79,14,0
Summer ,27/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1724.1,0.4%,6,0.22,1,2,184.00,72,21,8
Summer ,28/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1327.1,0.5%,7,0.34,2,0,11.00,66,0,9
Summer ,29/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1344.3,0.9%,13,0.23,3,1,107.00,47,20,5
Summer ,30/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,892.1,0.4%,4,0.32,1,0,1.00,58,14,1
Summer ,31/08/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1700.6,0.6%,9,0.60,6,3,222.00,61,9,1
Fall ,01/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2176,0.8%,18,0.59,11,4,287.00,62,9,1
Fall ,02/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1831,0.8%,14,1.12,16,2,205.00,76,3,11
Fall ,03/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1928,1.3%,24,0.71,17,5,243.00,95,17,4
Fall ,04/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2371,0.6%,15,0.57,8,6,449.00,97,20,6
Fall ,05/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2639,0.9%,23,0.19,4,2,159.00,68,18,1
Fall ,06/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1327,0.9%,12,1.21,15,3,243.00,55,3,4
Fall ,07/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1932,1.2%,22,0.80,18,4,265.00,88,8,3
Fall ,08/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2584,1.2%,31,0.14,4,6,384.00,60,0,2
Fall ,09/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2219,0.9%,20,0.57,12,5,263.00,71,24,9
Fall ,10/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1360,0.9%,13,0.69,9,5,168.00,72,17,2
Fall ,11/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2073,1.0%,21,0.23,5,3,345.00,49,9,7
Fall ,12/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2637,1.1%,28,1.17,33,7,452.00,86,18,1
Fall ,13/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1243,0.7%,9,0.52,5,5,241.00,55,0,3
Fall ,14/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1339,0.3%,4,0.83,4,3,90.00,54,9,1
Fall ,15/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2237,0.9%,20,0.74,15,5,269.00,48,2,6
Fall ,16/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2523,0.8%,21,0.30,6,6,586.00,52,9,3
Fall ,17/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2702,0.8%,22,0.61,14,5,429.00,44,14,8
Fall ,18/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2777,1.1%,31,0.50,15,2,221.00,68,17,3
Fall ,19/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1578,1.0%,16,0.18,3,3,227.00,104,21,5
Fall ,20/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2190,0.4%,9,0.05,0,5,414.00,72,21,1
Fall ,21/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1582,0.7%,10,0.85,9,2,202.00,42,32,4
Fall ,22/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1740,1.0%,17,0.54,9,6,323.00,85,26,6
Fall ,23/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1568,0.9%,14,1.21,17,6,326.00,53,8,6
Fall ,24/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2002,0.3%,7,0.09,1,5,462.00,83,17,0
Fall ,25/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2188,0.8%,18,1.24,22,4,242.00,42,23,3
Fall ,26/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1982,0.9%,19,1.17,22,4,315.00,83,21,6
Fall ,27/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1466,0.4%,5,0.77,4,2,81.00,73,20,1
Fall ,28/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2499,0.6%,14,0.92,13,7,519.00,41,21,1
Fall ,29/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2485,0.6%,14,0.70,10,5,357.00,42,0,3
Fall ,30/09/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1923,1.2%,23,0.29,7,5,376.00,83,18,0
Fall ,01/10/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1980,0.8%,15,1.03,16,6,413.00,73,23,6
Fall ,02/10/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1636,1.1%,18,0.47,8,6,318.00,70,11,7
Fall ,03/10/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1282,0.6%,8,0.90,7,2,143.00,46,15,2
Fall ,04/10/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2419,0.9%,23,0.44,10,5,330.00,84,20,6
Fall ,05/10/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1480,0.7%,11,0.09,1,7,465.00,46,20,1
Fall ,06/10/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1575,1.0%,16,0.42,7,3,305.00,68,24,5
Fall ,07/10/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2444,0.7%,18,0.32,6,2,183.00,44,18,1
Fall ,08/10/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1981,1.0%,20,0.66,13,3,212.00,100,20,1
Fall ,09/10/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1731,1.0%,18,1.11,20,4,144.00,58,17,4
Fall ,10/10/2023,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2254,0.7%,15,0.90,14,2,102.00,41,8,8
